-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/01/2024 in LST
Location: latitude  26.7578   longitude 40.9869 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1157.45 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,WS10M_MAX,WD10M,PRECTOTCORR
2022,2,10,14.71,3.11,23.2,7.39,52.45,88.38,4.92,7.97,257.8,0.0
2022,2,11,8.63,-3.7,17.04,1.88,45.96,88.62,4.29,6.75,346.8,0.0
2022,2,12,6.39,-4.18,13.92,0.55,52.25,89.04,5.21,7.94,11.5,0.0
2022,2,13,7.91,-6.99,17.82,0.14,38.83,88.98,3.34,5.14,46.0,0.0
2022,2,14,10.94,-9.24,19.66,2.4,24.62,88.74,2.62,4.34,145.2,0.0
2022,2,15,12.9,-9.92,22.69,5.24,20.29,88.61,2.95,4.56,148.2,0.0
2022,2,16,11.43,-9.64,22.13,3.98,23.61,88.48,3.6,4.83,38.1,0.0
2022,2,17,11.06,-7.9,20.11,2.84,27.14,88.35,4.37,6.52,110.5,0.0
2022,2,18,14.56,-4.06,24.59,5.98,28.12,88.03,4.45,6.39,217.3,0.0
2022,2,19,12.57,-0.89,21.49,6.28,41.89,88.1,7.84,13.58,244.3,0.0
2022,2,20,8.04,1.18,14.04,2.77,65.21,88.72,6.22,8.97,295.0,0.0
2022,2,21,9.97,-2.2,19.44,1.81,51.17,88.97,3.3,5.62,336.1,0.0
2022,2,22,12.25,-6.92,22.26,2.43,30.27,88.69,3.98,5.81,145.9,0.0
2022,2,23,16.78,-2.3,27.19,7.33,27.85,88.46,5.48,9.11,176.9,0.0
2022,2,24,19.46,7.67,29.27,10.85,52.21,88.39,6.01,10.06,222.6,0.0
2022,2,25,16.06,-0.07,25.17,8.63,41.34,88.45,5.43,10.12,257.2,0.0
2022,2,26,11.8,-4.53,20.92,3.76,35.72,88.65,3.54,4.94,344.5,0.0
2022,2,27,12.36,-4.3,21.65,3.85,35.81,88.93,3.11,5.26,74.3,0.0
2022,2,28,14.76,-3.53,24.62,5.41,30.91,88.88,3.83,6.08,130.1,0.0
2022,3,1,17.1,-1.02,27.01,8.25,31.46,88.82,4.61,8.1,162.3,0.0
2022,3,2,20.51,-1.98,30.13,11.98,23.87,88.58,4.67,7.78,193.5,0.0
2022,3,3,21.99,9.57,29.93,15.05,49.55,88.34,7.89,12.72,231.5,0.0
2022,3,4,14.38,-0.06,19.75,9.45,39.16,88.62,3.5,6.18,19.2,0.0
2022,3,5,15.16,-4.18,24.79,7.02,28.51,88.63,4.0,6.94,158.1,0.0
2022,3,6,19.78,-2.33,29.01,12.45,23.57,88.33,4.77,7.62,232.1,0.0
2022,3,7,20.49,-0.84,28.54,13.74,26.5,88.15,6.16,9.17,279.4,0.0
2022,3,8,18.93,-6.72,28.5,10.15,18.8,88.25,3.0,4.99,176.3,0.0
2022,3,9,22.96,-3.13,33.54,14.55,18.1,88.1,4.98,11.16,231.3,0.0
2022,3,10,23.89,4.6,33.13,15.44,31.99,87.97,7.5,11.83,245.4,0.0
2022,3,11,17.9,-3.88,24.91,11.33,25.22,88.22,5.31,7.03,283.5,0.0
2022,3,12,13.89,-3.6,23.21,5.5,29.8,88.4,4.61,7.29,52.8,0.0
2022,3,13,15.29,-2.7,24.68,8.38,30.95,88.4,3.78,5.49,106.3,0.0
2022,3,14,15.53,-4.22,27.15,7.85,31.64,88.45,5.08,7.98,218.4,0.0
2022,3,15,11.77,-6.07,20.98,4.77,31.55,88.49,5.4,7.41,334.0,0.0
2022,3,16,6.26,-10.86,13.31,1.15,28.99,88.82,6.53,7.75,348.0,0.0
2022,3,17,7.2,-17.54,16.68,-2.49,16.07,88.99,3.33,5.82,83.3,0.0
2022,3,18,11.73,-16.14,23.46,0.79,11.89,88.78,3.67,5.8,191.5,0.0
2022,3,19,15.8,-12.3,27.99,5.78,13.22,88.53,4.28,6.99,186.3,0.0
2022,3,20,17.48,-3.23,27.87,8.04,27.34,88.29,4.31,7.2,110.0,0.0
2022,3,21,17.23,-2.09,27.55,8.69,33.92,88.19,3.92,6.62,108.4,0.0
2022,3,22,18.97,-4.36,28.99,9.76,22.52,88.19,5.87,11.17,255.5,0.0
2022,3,23,18.35,-2.66,28.97,9.22,28.07,88.34,5.85,11.35,260.6,0.0
2022,3,24,14.27,-7.73,23.75,6.35,23.02,88.33,5.9,9.57,281.7,0.0
2022,3,25,11.95,-12.2,20.79,4.47,18.63,88.5,4.34,7.83,307.5,0.0
2022,3,26,11.44,-6.22,20.3,3.64,31.32,89.0,3.7,6.18,20.6,0.0
2022,3,27,13.08,-7.49,22.81,4.24,25.65,89.22,3.27,5.26,44.0,0.0
2022,3,28,14.73,-9.81,23.06,6.13,17.18,89.23,5.06,7.39,85.6,0.0
2022,3,29,16.11,-6.97,24.83,8.35,20.38,89.07,6.26,8.88,114.7,0.0
2022,3,30,20.02,-5.46,30.18,10.68,18.08,88.65,6.79,11.81,168.2,0.0
2022,3,31,22.02,0.07,31.76,12.87,26.3,88.76,3.5,4.51,311.9,0.0
2022,4,1,22.82,-5.62,32.72,13.68,15.41,88.91,3.86,5.81,119.2,0.0
2022,4,2,23.68,-7.21,33.04,15.08,13.05,88.85,4.39,5.97,149.2,0.0
2022,4,3,25.06,-7.88,34.68,16.94,11.32,88.67,4.54,7.09,178.8,0.0
2022,4,4,25.55,-7.66,35.84,15.77,11.05,88.6,3.48,6.76,173.3,0.0
2022,4,5,24.23,-6.15,33.91,15.06,13.79,88.72,4.68,6.51,84.2,0.0
2022,4,6,24.87,-6.41,36.55,14.44,13.4,88.59,5.11,8.86,235.7,0.0
2022,4,7,22.88,-7.39,31.83,15.74,13.58,88.71,5.23,7.76,316.9,0.0
2022,4,8,24.5,-5.19,33.79,16.57,14.38,88.69,4.44,6.55,117.4,0.0
2022,4,9,23.49,-6.3,32.68,16.57,13.85,88.45,5.48,8.98,350.0,0.0
2022,4,10,23.83,-6.3,33.36,16.03,13.68,88.48,5.3,6.91,126.3,0.0
2022,4,11,26.08,-5.1,36.01,15.16,13.78,88.26,2.88,4.76,207.6,0.0
2022,4,12,24.23,-6.05,32.94,17.52,13.37,88.25,4.84,8.14,342.4,0.0
2022,4,13,24.61,-5.67,33.55,16.7,13.71,88.17,2.74,6.88,114.6,0.0
2022,4,14,25.88,-0.33,34.73,17.62,21.18,88.06,4.99,6.81,203.0,0.0
2022,4,15,23.51,-1.55,33.31,14.61,23.13,88.23,4.01,6.9,341.1,0.0
2022,4,16,22.62,-4.59,32.7,12.87,18.39,88.32,4.21,6.76,11.7,0.0
2022,4,17,22.51,-8.08,32.1,13.69,14.06,88.44,3.71,5.75,17.7,0.0
2022,4,18,23.27,-8.07,32.71,13.9,12.29,88.57,4.15,7.21,100.7,0.0
2022,4,19,25.27,-5.73,33.22,17.04,12.49,88.35,5.45,9.6,153.1,0.0
2022,4,20,24.95,-1.47,34.54,16.65,18.97,88.29,5.48,7.15,329.4,0.0
2022,4,21,24.53,1.97,33.21,16.14,24.95,88.35,3.75,7.32,58.0,0.0
2022,4,22,24.25,2.23,32.64,16.03,24.8,88.46,5.1,7.98,121.3,0.0
2022,4,23,22.84,10.8,32.26,17.93,49.81,88.19,6.47,8.86,159.2,12.24
2022,4,24,21.69,9.28,30.83,15.48,53.54,88.03,5.71,7.45,176.2,8.13
2022,4,25,21.11,8.21,29.44,14.58,53.61,88.09,4.95,5.98,186.4,6.87
2022,4,26,21.34,7.52,29.24,13.23,45.81,88.28,3.6,6.1,65.5,0.0
2022,4,27,21.11,7.88,28.98,15.18,44.78,88.38,4.07,6.57,125.3,0.12
2022,4,28,18.34,10.42,24.04,13.93,61.12,88.34,2.62,4.25,134.5,3.85
2022,4,29,21.14,8.18,29.32,13.58,48.23,88.53,3.15,5.42,58.3,0.03
2022,4,30,24.0,5.32,33.71,13.94,34.84,88.48,3.84,5.95,216.1,0.0
2022,5,1,23.16,1.85,31.99,16.0,26.33,88.3,6.43,8.31,300.9,0.0
2022,5,2,22.09,-0.19,31.18,13.37,24.81,88.42,3.53,4.53,339.9,0.0
2022,5,3,24.81,0.85,34.16,14.98,23.68,88.44,2.79,4.26,206.0,0.0
2022,5,4,27.72,0.34,37.11,18.09,19.23,88.36,6.3,10.01,265.4,0.0
2022,5,5,24.48,3.26,32.97,17.63,27.17,88.26,4.38,7.58,305.5,0.0
2022,5,6,20.78,-1.14,29.7,12.65,26.26,88.14,4.02,5.9,339.9,0.0
2022,5,7,19.52,-2.01,28.34,10.87,26.13,88.38,3.41,4.78,357.0,0.0
2022,5,8,21.2,-3.01,30.7,11.4,21.67,88.55,3.81,5.15,16.8,0.0
2022,5,9,22.06,-3.66,30.63,13.11,19.07,88.64,3.45,4.4,19.0,0.0
2022,5,10,24.1,-1.6,33.66,14.69,20.62,88.5,4.25,6.37,260.2,0.0
2022,5,11,24.1,-3.59,34.54,13.85,18.09,88.58,3.97,6.78,4.0,0.0
2022,5,12,24.59,-2.72,33.78,15.43,18.03,88.8,4.26,5.96,354.2,0.0
2022,5,13,25.33,-0.38,34.67,16.47,20.14,88.86,4.28,6.77,7.0,0.0
2022,5,14,25.58,-0.66,34.49,17.17,18.71,88.84,5.33,7.38,33.5,0.0
2022,5,15,27.74,-2.98,37.56,17.4,13.97,88.71,2.89,4.6,87.3,0.0
2022,5,16,28.53,0.79,38.06,20.22,17.92,88.64,3.71,6.71,356.5,0.0
2022,5,17,28.75,-0.87,37.75,19.3,15.58,88.46,3.59,6.13,148.3,0.0
2022,5,18,30.36,-1.24,39.58,21.52,14.05,88.31,4.01,6.88,277.9,0.0
2022,5,19,30.27,-2.1,39.48,20.38,13.55,88.48,2.83,3.95,29.3,0.0
2022,5,20,31.05,-3.24,40.17,21.73,11.61,88.4,3.4,4.8,1.3,0.0
2022,5,21,29.04,0.28,37.69,20.57,16.6,88.5,6.12,8.88,82.1,0.0
2022,5,22,30.16,-1.45,38.99,20.76,14.16,88.24,5.0,6.93,165.3,0.0
2022,5,23,26.72,0.62,34.61,20.02,19.27,88.12,5.5,7.73,326.5,0.0
2022,5,24,25.79,-2.36,34.45,17.16,16.31,88.31,3.66,6.3,26.6,0.0
2022,5,25,27.71,-1.64,36.36,18.77,15.41,88.44,5.68,8.34,85.3,0.0
2022,5,26,27.89,-1.63,36.64,19.4,15.56,88.35,6.34,9.57,75.0,0.0
2022,5,27,27.56,-0.52,36.12,18.85,17.17,88.29,5.19,9.85,84.0,0.0
2022,5,28,28.34,-3.28,37.36,19.29,13.73,88.22,4.89,6.14,165.4,0.0
2022,5,29,29.12,-6.25,38.98,18.9,10.72,88.29,4.27,8.17,235.4,0.0
2022,5,30,29.38,-4.19,38.82,18.95,12.45,88.29,3.19,4.92,114.1,0.0
2022,5,31,29.67,-2.24,38.4,20.14,13.52,88.2,5.16,8.11,110.2,0.0
2022,6,1,30.25,-3.67,38.82,21.04,11.61,88.15,6.28,8.89,125.0,0.0
2022,6,2,30.71,-3.34,39.44,21.46,11.79,88.24,5.66,9.05,152.3,0.0
2022,6,3,31.07,-5.29,39.87,22.06,9.62,88.35,3.96,5.77,158.7,0.0
2022,6,4,31.49,-6.15,40.11,22.64,8.49,88.36,4.6,5.96,158.6,0.0
2022,6,5,31.77,-7.58,40.18,23.02,7.45,88.28,4.27,5.53,159.0,0.0
2022,6,6,32.52,-5.69,41.66,22.29,8.65,88.09,5.37,6.99,194.9,0.0
2022,6,7,32.46,-1.41,40.91,23.23,12.28,88.01,3.69,5.84,9.5,0.0
2022,6,8,32.53,-1.89,41.25,23.45,11.62,88.16,4.32,6.15,358.4,0.0
2022,6,9,32.48,-1.57,40.64,24.0,11.74,88.27,5.68,7.04,13.3,0.0
2022,6,10,32.56,0.57,40.66,23.97,14.03,88.37,4.22,6.43,39.8,0.0
2022,6,11,32.74,0.19,41.16,23.63,13.42,88.28,3.62,5.56,67.2,0.0
2022,6,12,32.48,-2.01,41.24,23.44,11.61,88.03,3.6,4.94,21.9,0.0
2022,6,13,31.83,-3.23,41.15,22.64,11.08,88.01,4.25,7.2,211.2,0.0
2022,6,14,30.58,-1.82,38.78,21.74,13.4,88.18,4.01,5.21,324.4,0.0
2022,6,15,31.38,-0.84,40.08,21.68,13.58,88.15,4.17,6.24,39.6,0.0
2022,6,16,32.2,-0.89,41.41,22.15,13.51,88.11,5.49,7.0,106.5,0.0
2022,6,17,32.74,0.24,41.0,24.41,13.68,88.15,5.23,8.53,139.9,0.0
2022,6,18,32.77,2.42,41.34,23.43,15.87,88.07,3.9,5.57,128.8,0.0
2022,6,19,33.75,0.81,42.27,24.54,13.16,88.14,4.36,6.98,58.4,0.0
2022,6,20,34.39,0.02,42.59,25.82,11.78,88.18,4.77,7.08,24.2,0.0
2022,6,21,34.88,0.06,42.58,26.28,11.82,87.9,4.1,6.12,16.2,0.0
2022,6,22,31.7,1.9,40.27,24.73,15.98,87.74,4.23,6.29,326.9,0.0
2022,6,23,30.97,0.61,40.37,21.08,16.39,87.97,3.9,5.52,253.7,0.0
2022,6,24,32.79,-0.29,41.52,22.87,13.18,88.08,4.36,6.25,240.2,0.0
2022,6,25,32.83,-4.0,40.53,24.28,9.27,87.99,6.48,9.69,276.9,0.0
2022,6,26,29.67,2.77,37.64,21.41,18.81,88.14,5.56,8.03,313.1,0.0
2022,6,27,30.83,0.64,39.63,21.97,16.76,88.14,2.97,5.88,1.3,0.0
2022,6,28,31.48,-0.11,40.6,22.07,14.89,88.03,4.16,5.69,116.5,0.0
2022,6,29,31.04,-2.17,40.01,21.44,12.49,87.96,3.2,4.57,242.0,0.0
2022,6,30,31.02,-2.97,39.96,22.04,11.7,87.92,4.42,6.2,295.9,0.0
2022,7,1,30.62,-3.3,39.79,20.56,11.83,87.94,3.67,5.19,305.7,0.0
2022,7,2,30.28,-0.9,39.12,21.04,14.37,87.94,4.36,5.74,296.1,0.0
2022,7,3,29.36,4.69,36.86,21.31,21.82,87.86,4.83,6.49,328.3,0.0
2022,7,4,29.83,2.93,37.67,21.2,19.68,87.89,4.51,6.03,327.0,0.0
2022,7,5,30.49,3.8,38.27,22.51,19.36,87.97,4.66,6.71,323.6,0.0
2022,7,6,29.77,3.1,37.25,21.95,19.64,87.96,3.98,5.63,335.4,0.0
2022,7,7,31.78,5.47,39.61,22.2,20.31,87.96,2.64,4.48,17.9,0.0
2022,7,8,32.47,2.57,40.15,23.74,16.22,87.96,3.72,7.27,43.1,0.0
2022,7,9,31.99,-1.45,40.11,23.68,11.74,87.85,4.67,6.42,7.8,0.0
2022,7,10,31.72,-1.58,39.64,23.16,11.86,87.76,5.56,6.67,357.8,0.0
2022,7,11,31.56,-0.06,39.6,23.08,13.77,88.0,4.57,6.37,23.0,0.0
2022,7,12,31.34,2.56,39.38,22.69,16.56,88.15,4.7,7.15,22.4,0.0
2022,7,13,32.71,2.6,41.17,24.17,15.68,88.0,3.82,6.82,28.5,0.0
2022,7,14,32.85,4.71,40.65,24.62,17.89,87.85,3.66,5.73,12.0,0.0
2022,7,15,32.8,3.2,41.08,23.96,16.45,87.85,3.95,5.55,7.9,0.0
2022,7,16,32.57,3.05,40.79,24.1,16.44,87.93,4.12,7.39,7.9,0.0
2022,7,17,32.32,1.75,40.12,23.77,14.76,87.93,4.53,5.76,54.5,0.0
2022,7,18,33.35,-1.24,41.1,24.59,11.3,87.9,2.62,3.86,78.2,0.0
2022,7,19,34.12,-0.14,41.98,25.74,11.87,88.01,2.48,3.58,313.1,0.0
2022,7,20,35.35,1.16,42.64,29.11,12.07,87.94,2.38,5.23,22.9,0.0
2022,7,21,35.02,1.39,42.39,26.72,12.49,87.85,3.14,4.79,111.8,0.0
2022,7,22,35.61,1.88,43.1,26.86,12.53,87.96,3.26,5.5,96.3,0.0
2022,7,23,35.76,2.42,43.24,27.74,13.0,87.93,3.79,5.51,15.0,0.0
2022,7,24,34.91,3.43,43.82,25.84,14.77,87.68,5.38,7.3,358.0,0.0
2022,7,25,33.23,-1.12,41.51,25.31,11.84,87.77,4.45,5.92,351.3,0.0
2022,7,26,31.79,0.12,40.66,22.86,15.9,87.87,4.21,5.74,290.6,0.0
2022,7,27,31.96,-3.48,40.85,21.94,10.47,87.83,3.23,4.33,314.0,0.0
2022,7,28,32.77,-2.4,40.59,24.0,10.82,87.99,3.87,4.65,8.7,0.0
2022,7,29,33.3,-1.12,41.34,24.54,11.71,88.03,3.25,6.81,55.5,0.0
2022,7,30,34.04,1.23,41.74,25.82,13.44,87.98,3.22,5.57,72.5,0.0
2022,7,31,33.69,9.96,40.71,26.6,25.97,87.85,4.17,5.46,95.5,0.0
2022,8,1,34.82,6.42,42.18,27.5,19.38,87.75,3.85,5.65,114.2,0.0
2022,8,2,35.27,7.51,41.29,28.92,18.88,87.76,3.07,6.16,83.4,0.0
2022,8,3,35.58,12.52,41.18,28.65,25.44,87.85,3.1,5.14,100.9,0.0
2022,8,4,34.28,15.66,41.26,25.78,36.61,88.04,4.27,6.39,101.7,0.08
2022,8,5,36.62,10.04,43.34,29.25,21.71,88.01,3.7,4.75,110.3,0.01
2022,8,6,36.57,8.34,43.38,28.66,19.28,87.9,3.7,5.26,36.9,0.04
2022,8,7,35.86,7.76,42.64,29.13,18.59,87.82,4.45,6.19,1.6,0.0
2022,8,8,35.94,7.93,42.98,28.93,18.84,87.97,4.78,6.44,47.4,0.0
2022,8,9,35.41,6.85,43.03,27.43,18.46,88.01,4.6,6.59,56.9,0.0
2022,8,10,35.18,7.17,42.4,27.53,18.56,87.96,4.64,6.3,39.3,0.0
2022,8,11,34.96,6.75,42.54,27.02,18.64,88.01,4.14,6.18,25.1,0.0
2022,8,12,34.63,5.92,42.17,27.16,18.22,88.02,5.07,6.8,17.7,0.0
2022,8,13,34.51,5.86,41.67,27.75,17.47,87.93,4.1,5.61,359.7,0.0
2022,8,14,34.11,5.63,41.71,26.1,18.18,87.9,4.69,5.88,28.8,0.0
2022,8,15,33.39,4.54,40.95,25.19,16.94,88.05,4.93,6.78,39.8,0.01
2022,8,16,32.76,4.15,40.47,24.63,17.49,88.14,5.03,7.16,49.0,0.0
2022,8,17,33.03,2.51,40.98,24.61,15.85,88.06,4.13,5.81,42.6,0.0
2022,8,18,33.39,3.6,41.53,25.11,16.21,87.94,4.16,6.56,38.5,0.0
2022,8,19,34.64,3.94,41.49,26.46,15.41,87.94,2.0,3.24,166.3,0.0
2022,8,20,33.61,3.42,40.81,27.55,15.74,88.01,4.57,6.36,309.2,0.14
2022,8,21,31.79,0.87,39.69,24.12,14.88,88.01,4.42,5.74,293.4,0.0
2022,8,22,31.01,-0.42,39.29,22.8,13.9,88.11,4.17,6.17,287.2,0.0
2022,8,23,30.49,2.08,38.33,22.29,17.04,88.2,4.43,6.66,7.4,0.0
2022,8,24,30.36,1.11,37.9,22.85,16.24,88.24,4.2,5.94,6.8,0.0
2022,8,25,30.15,-4.51,37.93,22.4,10.36,88.17,4.16,6.56,6.2,0.0
2022,8,26,30.17,-3.15,37.87,22.21,11.71,88.08,3.93,5.69,48.7,0.0
2022,8,27,30.71,1.95,38.13,22.94,16.53,88.2,5.32,7.38,86.4,0.0
2022,8,28,30.55,0.97,37.8,23.23,15.72,88.32,4.44,5.86,50.5,0.0
2022,8,29,30.67,0.3,38.42,22.73,15.22,88.38,4.34,5.81,39.4,0.0
2022,8,30,30.82,-1.5,38.58,23.36,13.17,88.45,4.21,6.57,17.1,0.0
2022,8,31,31.06,-2.21,38.79,23.11,11.86,88.32,4.28,5.62,59.7,0.0
2022,9,1,31.58,-1.08,39.07,23.58,12.94,88.22,3.04,4.77,99.2,0.0
2022,9,2,31.62,0.74,39.49,23.03,14.77,88.3,2.98,5.13,148.9,0.0
2022,9,3,31.69,-0.71,40.13,22.81,13.31,88.36,3.06,5.64,137.3,0.0
2022,9,4,32.14,-1.61,40.73,24.3,11.82,88.29,3.54,6.56,19.5,0.0
2022,9,5,31.56,-3.66,39.8,23.77,10.49,88.25,4.56,6.05,20.0,0.0
2022,9,6,31.75,-1.12,39.82,23.74,12.68,88.19,3.55,4.36,37.0,0.0
2022,9,7,31.74,-1.34,40.07,24.02,12.55,88.14,2.23,3.96,114.4,0.0
2022,9,8,31.81,-0.69,40.32,23.17,13.31,88.26,3.74,6.5,108.5,0.0
2022,9,9,32.25,-0.42,40.46,24.09,12.9,88.43,5.12,7.08,104.6,0.0
2022,9,10,32.4,0.79,40.15,24.83,14.22,88.48,5.09,6.36,103.5,0.0
2022,9,11,32.51,-2.47,40.11,25.49,11.11,88.3,3.66,5.53,104.6,0.0
2022,9,12,31.74,-2.65,40.21,23.58,11.23,88.04,3.12,4.01,180.5,0.0
2022,9,13,31.34,-1.51,39.76,24.07,12.77,88.07,4.7,6.59,310.8,0.0
2022,9,14,30.14,-2.84,38.15,22.98,12.24,88.38,5.09,6.27,309.9,0.0
2022,9,15,30.05,-1.29,38.81,22.26,13.81,88.47,3.25,5.0,331.8,0.0
2022,9,16,29.93,0.66,38.63,21.37,16.11,88.34,3.5,6.22,9.4,0.0
2022,9,17,29.95,-0.62,39.18,21.04,15.3,88.16,3.85,8.2,289.9,0.0
2022,9,18,29.77,-0.76,38.45,21.52,14.89,88.26,4.45,6.87,312.0,0.0
2022,9,19,29.68,-1.77,38.63,20.83,13.6,88.26,3.49,4.5,282.1,0.01
2022,9,20,29.86,-3.64,38.47,23.09,11.33,88.14,3.85,6.27,259.1,0.0
2022,9,21,28.5,-3.58,36.58,22.29,12.44,88.13,3.48,5.52,274.2,0.0
2022,9,22,26.17,-3.36,34.37,18.64,15.11,88.23,3.91,5.27,336.0,0.0
2022,9,23,26.82,1.88,35.16,18.9,22.02,88.49,4.09,6.51,39.9,0.0
2022,9,24,27.73,-0.81,36.06,19.67,16.04,88.69,4.54,7.59,57.4,0.0
2022,9,25,26.89,1.91,34.97,19.64,21.26,88.7,5.26,7.59,42.3,0.0
2022,9,26,26.25,2.85,34.44,19.37,24.16,88.76,4.1,6.96,26.8,0.0
2022,9,27,27.03,1.05,34.91,20.61,19.81,88.69,2.6,4.38,48.5,0.0
2022,9,28,26.96,-0.7,35.1,19.55,17.56,88.53,2.85,4.08,344.8,0.0
2022,9,29,25.33,-1.89,33.78,18.42,17.75,88.42,4.15,6.43,354.1,0.0
2022,9,30,23.42,-3.48,31.8,16.32,17.02,88.53,4.61,6.42,32.6,0.0
2022,10,1,23.88,-4.32,31.69,16.89,15.9,88.57,3.03,4.46,43.4,0.0
2022,10,2,24.85,-4.85,33.08,17.34,14.37,88.33,2.47,3.24,66.5,0.0
2022,10,3,25.65,-5.03,34.48,16.71,14.14,88.21,2.95,3.77,115.7,0.0
2022,10,4,26.81,-0.4,35.58,17.74,17.91,88.45,5.27,8.03,149.8,0.0
2022,10,5,26.75,-2.12,34.88,19.38,15.77,88.75,4.19,6.21,151.2,0.0
2022,10,6,26.56,-2.38,34.81,19.22,15.89,88.7,3.82,5.4,113.3,0.0
2022,10,7,26.08,-4.22,34.32,18.54,13.9,88.6,3.84,4.84,106.7,0.0
2022,10,8,26.2,-3.0,34.37,19.1,15.01,88.58,3.54,4.03,88.2,0.0
2022,10,9,26.3,-4.73,34.74,18.59,13.25,88.58,3.22,5.28,117.4,0.0
2022,10,10,26.13,-5.04,35.16,18.06,12.94,88.72,4.0,5.82,134.4,0.0
2022,10,11,25.75,-3.9,34.36,18.01,14.69,88.7,4.76,7.52,143.8,0.0
2022,10,12,25.03,-4.92,33.74,17.48,13.96,88.68,4.61,7.33,166.0,0.0
2022,10,13,24.68,-5.27,33.59,16.56,14.02,88.62,5.05,8.12,170.3,0.0
2022,10,14,24.25,-5.33,32.85,16.23,14.27,88.52,4.83,7.4,172.2,0.0
2022,10,15,24.06,-3.79,32.49,16.6,16.47,88.55,4.38,6.55,167.0,0.0
2022,10,16,24.24,-3.87,33.07,16.28,16.25,88.72,5.08,7.54,150.5,0.0
2022,10,17,24.83,-3.18,33.75,17.06,16.01,88.88,4.92,6.82,158.2,0.0
2022,10,18,24.36,-4.6,31.9,17.59,14.79,88.9,4.07,6.26,157.7,0.0
2022,10,19,24.61,-6.23,32.62,17.68,12.89,88.75,3.94,6.06,160.5,0.0
2022,10,20,24.73,-6.51,33.09,16.26,12.72,88.63,3.06,4.98,187.5,0.0
2022,10,21,23.83,-6.6,32.45,16.04,13.07,88.69,3.92,5.96,165.5,0.0
2022,10,22,23.7,-5.04,32.6,16.05,15.18,88.85,4.93,8.12,173.3,0.0
2022,10,23,23.6,-4.4,32.55,15.57,15.86,88.93,4.85,7.43,174.5,0.0
2022,10,24,23.58,-3.63,32.49,15.54,17.02,88.71,4.66,8.11,180.9,0.0
2022,10,25,24.06,-0.93,32.96,15.88,20.35,88.58,4.87,7.11,157.5,0.0
2022,10,26,24.27,1.01,32.52,16.77,22.02,88.67,5.91,9.58,163.5,0.03
2022,10,27,24.51,0.55,32.69,17.61,22.43,88.71,4.2,8.03,172.2,0.82
2022,10,28,24.28,-0.68,32.92,16.05,20.44,88.69,2.97,4.81,162.4,0.0
2022,10,29,23.9,-3.76,32.73,15.95,16.48,88.63,5.04,9.36,164.0,0.0
2022,10,30,23.73,-3.08,32.45,15.94,16.91,88.61,4.74,8.31,189.8,0.0
2022,10,31,23.09,1.64,31.46,17.21,26.19,88.63,4.29,7.47,205.6,0.0
2022,11,1,23.51,3.51,30.86,17.06,27.78,88.6,2.87,5.37,235.5,0.0
2022,11,2,22.96,5.06,29.67,16.94,32.59,88.45,3.85,7.41,272.8,0.0
2022,11,3,18.98,-1.0,26.43,13.11,29.38,88.56,3.35,6.98,356.0,0.04
2022,11,4,18.46,5.52,24.85,11.68,44.68,88.75,4.5,6.69,107.8,0.0
2022,11,5,20.09,2.24,27.74,13.57,33.74,88.65,3.8,5.15,146.9,0.0
2022,11,6,19.08,1.1,28.12,11.74,35.56,88.67,3.02,4.7,331.9,0.0
2022,11,7,19.69,1.57,29.45,11.94,33.93,88.57,4.38,7.39,223.3,0.0
2022,11,8,17.89,1.64,25.17,12.34,36.07,88.47,5.48,8.39,284.3,0.0
2022,11,9,17.67,0.1,26.52,10.52,32.71,88.51,4.24,7.09,182.7,0.0
2022,11,10,20.87,3.96,28.29,13.36,33.44,88.61,3.54,7.55,201.4,0.01
2022,11,11,20.25,11.12,27.3,15.44,58.33,88.78,3.78,6.66,183.2,5.04
2022,11,12,19.89,11.43,26.42,14.87,62.44,88.9,4.41,9.28,164.3,8.31
2022,11,13,19.79,7.06,27.27,12.57,46.5,88.88,4.2,7.86,155.8,1.13
2022,11,14,20.98,8.44,28.26,15.23,47.67,88.75,4.17,7.83,189.5,1.66
2022,11,15,21.29,10.28,27.98,14.32,52.36,88.63,2.7,5.47,204.8,0.0
2022,11,16,20.97,11.32,26.45,16.81,55.47,88.51,5.08,8.28,244.5,1.29
2022,11,17,17.98,10.9,22.95,13.57,64.18,88.6,3.61,6.62,279.4,4.51
